"category_id","product_id","product_name","price","colour_code","colour","description","size","section","product_family","product_subfamily","care","materials_description","materials","dimension","low_on_stock","availability","image","sku","url","currency","you_may_also_like"
412674496,412665578,"QUARTER ZIP SWEATSHIRT",69.9,600,"Red","Relaxed fit sweatshirt. High neck with front zip closure. Long sleeves. Ribbed trim.",,"MAN","SUDADERA","F. Sudadera","{""description"":""CARECaring for your clothes is caring for the environment.Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes. Clothing care guide"",""instructions"":[""Machine wash max. 30ºC/86ºF delicate cycle"",""Do not use bleach / whitener"",""Iron maximum 110ºC/230ºF"",""Do not dry clean"",""Do not tumble dry""]}","RCS CERTIFIED RECYCLED POLYESTER","[{""name"":""COMPOSITION"",""value"":null},{""name"":""MAIN FABRIC"",""value"":""78% cotton22% polyester""},{""name"":""SECONDARY FABRIC"",""value"":""100% cotton""}]",,false,true,[],"412674496-600-2","https://www.zara.com/us/en/quarter-zip-sweatshirt-p04087411.html?v1=412674496","USD","[{""currency"":""USD"",""final_price"":""$35.90"",""initial_price"":""$35.90""},{""currency"":""USD"",""final_price"":""$29.90"",""initial_price"":""$29.90""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90""},{""currency"":""USD"",""final_price"":""$69.90"",""initial_price"":""$69.90""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90""},{""currency"":""USD"",""final_price"":""$69.90"",""initial_price"":""$69.90""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90""},{""currency"":""USD"",""final_price"":""$69.90"",""initial_price"":""$69.90""},{""currency"":""USD"",""final_price"":""$129.00"",""initial_price"":""$129.00""},{""currency"":""USD"",""final_price"":""$69.90"",""initial_price"":""$69.90""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90""},{""currency"":""USD"",""final_price"":""$69.90"",""initial_price"":""$69.90""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90""},{""currency"":""USD"",""final_price"":""$69.90"",""initial_price"":""$69.90""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90""},{""currency"":""USD"",""final_price"":""$29.90"",""initial_price"":""$29.90""},{""currency"":""USD"",""final_price"":""$69.90"",""initial_price"":""$69.90""},{""currency"":""USD"",""final_price"":""$69.90"",""initial_price"":""$69.90""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90""},{""currency"":""USD"",""final_price"":""$79.90"",""initial_price"":""$79.90""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90""},{""currency"":""USD"",""final_price"":""$89.90"",""initial_price"":""$89.90""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90""},{""currency"":""USD"",""final_price"":""$109.00"",""initial_price"":""$109.00""},{""currency"":""USD"",""final_price"":""$139.00"",""initial_price"":""$139.00""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90""},{""currency"":""USD"",""final_price"":""$79.90"",""initial_price"":""$79.90""},{""currency"":""USD"",""final_price"":""$129.00"",""initial_price"":""$129.00""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90""},{""currency"":""USD"",""final_price"":""$139.00"",""initial_price"":""$139.00""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90""},{""currency"":""USD"",""final_price"":""$79.90"",""initial_price"":""$79.90""},{""currency"":""USD"",""final_price"":""$69.90"",""initial_price"":""$69.90""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90""},{""currency"":""USD"",""final_price"":""$69.90"",""initial_price"":""$69.90""},{""currency"":""USD"",""final_price"":""$139.00"",""initial_price"":""$139.00""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90""},{""currency"":""USD"",""final_price"":""$69.90"",""initial_price"":""$69.90""}]"
442553064,414657830,"CHEMISE BASIQUE SATINÉE",39.9,604,"Grenat clair","Chemise fluide avec col à rabat, décolleté en V et manches longues. Fermeture par boutons dorés sur le devant.",,"WOMAN","CAMISA","B.CAMISA","{""instructions"":[]}",,,,false,true,[],"442553064-604-1","https://www.zara.com/ca/fr/chemise-satinee-p02074580.html?v1=429462251&v2=2420364","CAD",
423452048,421529165,"TRF MID WAIST BAGGY BALLOON JEANS",65.9,400,"Blue","MID WAIST - BAGGY BALLOON

Jeans with a mid waist and five pockets. Twisted seams. Front zip and metal button closure.",,"WOMAN","PANTALON","T.PANT.PAQUETER","{""instructions"":[]}",,,"Jeans with a mid waist and five pockets. Twisted seams. Front zip and metal button closure.",true,true,[],"423452048-400-32","https://www.zara.com/ca/en/trf-mid-waist-baggy-balloon-jeans-p05575244.html?v1=423452048","CAD",
441591031,414657830,"BASIC SATIN SHIRT",22.99,700,"Brown","Flowing long sleeve shirt featuring a lapel collar, V-neckline and front fastening with golden buttons.",,"WOMAN","CAMISA","B.CAMISA","{""instructions"":[]}",,,,true,false,[],"441591031-700-1","https://www.zara.com/uk/en/basic-satin-shirt-p02074580.html?v1=441591031&v2=2419737","GBP",
433711656,421605031,"EMBROIDERED CHIFFON SHIRT",39.95,712,"Ecru","Round neck, long sleeve shirt. Tone-on-tone embroidery detail. Adjustable satin drawstring waist. Button-up fastening at the front.",,"WOMAN","CAMISA","T.CAMISA","{""instructions"":[]}",,,,false,true,[],"433711656-712-1","https://www.zara.com/nl/en/embroidered-chiffon-shirt-p00881102.html?v1=433711656&v2=2419517","EUR",
419599505,413800707,"TOP MET BANDJES",12.95,660,"Wijn","Top gemaakt van gesponnen garen met een lyocellmix. V-hals en fijne schouderbandjes.",,"WOMAN","TOPS Y OTRAS P.","C.CTAS BASICAS","{""instructions"":[]}",,,,true,true,[],"419599505-660-2","https://www.zara.com/nl/nl/top-met-bandjes-p03253337.html?v1=419599505","EUR",
424946268,423051136,"STRIPED POPLIN SHIRT",599,400,"Blue","Collared shirt with a v-neck and long sleeves. Button-up front.",,"WOMAN","CAMISA","B.CAMISA","{""instructions"":[]}",,,,false,true,[],"424946268-400-1","https://www.zara.com/za/en/striped-poplin-shirt-p04387094.html?v1=424946268","ZAR",
410570215,410568661,"GAFAS DE SOL RECTANGULARES",49.95,760,"Carey","Gafas de sol con montura rectangular en acetato efecto carey. Lentes polarizadas. Incluye funda.

Protección UV/UVA 400. Categoría 3.",,"MAN","GAFAS","Complementos","{""instructions"":[]}",,,"Protecci&#xF3;n UV/UVA 400. Categor&#xED;a 3.",true,false,[],"410570215-760-3","https://www.zara.com/es/es/gafas-de-sol-rectangulares-p02750404.html","EUR",
410580637,410577499,"COMPRESSION BASE LAYER T-SHIRT",45.9,700,"Brown","T-shirt made of high-stretch, form-fitting fabric. This base layer is breathable and helps regulate body temperature. Combination of structures to facilitate muscle recovery.
 
- Round neck and long sleeves.

Zara Athleticz.",,"MAN","CAMISETA","ATH Camiseta","{""instructions"":[]}",,,"Zara Athleticz.",false,false,[],"410580637-700-2","https://www.zara.com/us/en/base-layer-compression-top-p04388400.html?v1=410580637&v2=2432042","USD",
416006328,415989130,"FAUX LEATHER WASHED JACKET",89.9,510,"Oil","Regular fit jacket. Lapel collar and long sleeves with hidden snap button cuffs. Front chest pocket and side pockets at hip. Washed effect. Front zip closure.",,"MAN","CAZADORA","F. Cazadora","{""instructions"":[]}",,,,false,true,[],"416006328-510-2","https://www.zara.com/us/en/faux-leather-washed-jacket-p05854300.html?v1=416006328","USD",
428502907,428491985,"FLORAL BOX PLEAT MINI SKIRT",55.9,67,"Ecru / Red","Mid-rise mini skirt. Box pleat detail. Matching lining. Hidden in-seam side zip closure.",,"WOMAN","FALDA","T.FALDA","{""instructions"":[]}",,,,false,true,[],"428502907-067-1","https://www.zara.com/ca/en/floral-box-pleat-mini-skirt-p02180404.html","CAD",
448597579,440885293,"BERMUDA HLAČE Z VISOKIM PASOM",22.95,250,"Bela","Kratke hlače z visokim pasom in žepi z vidnimi šivi na sprednji strani. Zapiranje s skrito zadrgo na strani.",,"WOMAN","BERMUDA","B.BERMUDA","{""instructions"":[]}",,,,false,true,[],"448597579-250-1","https://www.zara.com/si/sl/bermuda-hlace-z-visokim-pasom-p01608136.html?v1=448597579&v2=2420454","EUR",
423154921,423137515,"FINE KNIT SCARF",35.9,712,"Ecru","Fine knit scarf made with 6% wool.

DIMENSIONS: 19.7 x 78.7 inches (50 x 200 cm)",,"WOMAN","BUFANDA","Z-BUFANDAS","{""instructions"":[]}",,,"DIMENSIONS: 19.7 x 78.7 inches (50 x 200 cm)",false,true,[],"423154921-712-3","https://www.zara.com/us/en/fine-knit-scarf-p03739224.html","USD",
443549063,425590292,"SPLIT LEATHER BELT WITH LARGE BUCKLE",59.9,756,"Mid-camel","3 cm wide split leather belt. Large rectangular metal buckle.",,"WOMAN","CINTURONES","Z-CINTURONES","{""instructions"":[]}",,,,false,true,[],"443549063-756-80","https://www.zara.com/us/en/split-leather-belt-with-large-buckle-p06399020.html?LTKLID=m2SnkqSgkVJKjHvv8PZh7g&v1=443549063&v2=2418989&sv1=affiliate&sv_campaign_id=136348&awc=21094_1742242763_1765a8041b0cc75f5711e449e61ca36d&utm_source=awin&utm_medium=affiliation&utm_campaign=136348&utm_content=LTK&utm_term=21094_1742242763_1765a8041b0cc75f5711e449e61ca36d","USD",
412313063,412311480,"BATWING STRIPE SHIRT",769,700,"Brown","Collared shirt. Long batwing sleeves with cuffs. Patch pocket on chest. Button-up front.",,"WOMAN","CAMISA","T.CAMISA","{""instructions"":[]}",,,,false,false,[],"412313063-700-1","https://www.zara.com/za/en/batwing-stripe-shirt-p03067106.html?v1=412313063&v2=2410768","ZAR",
410575042,410571048,"MINI BAG WITH METALLIC HANDLE",59.9,721,"Chocolate","Mini braided bag with a braided body. Metallic gold top handle and a double adjustable and removable crossbody strap. Lining and interior pocket. Zip closure.

Height x Length x Width: 4.7 x 7.7 x 3.1 inches (12 x 19.5 x 8 cm)",,"WOMAN","BOLSOS","Z1:BAGS SMALL","{""instructions"":[]}",,,"Height x Length x Width: 4.7 x 7.7 x 3.1 inches (12 x 19.5 x 8 cm)",false,false,[],"410575042-721-3","https://www.zara.com/ca/en/mini-bag-with-metal-handle-p16239510.html","CAD",
442898841,423773335,"ASYMMETRIC MIDI SKIRT",32.99,515,"Olive green","High-waist skirt. Asymmetric hem. Invisible side zip fastening.",,"WOMAN","FALDA","B.FALDA","{""instructions"":[]}",,,,true,true,[],"442898841-515-1","https://www.zara.com/uk/en/asymmetric-midi-skirt-p05029063.html","GBP",
425597806,383816696,"SOFT PLAIN KNIT SWEATER",32.95,712,"Ecru","Basic plain knit round neck sweater with long sleeves and ribbed trims.",,"WOMAN","JERSEY","PUNTO JERSEY","{""instructions"":[]}",,,,false,true,[],"425597806-712-1","https://www.zara.com/fr/en/soft-knit-sweater-p02142168.html?v1=383839137&v2=2420326","EUR",
446808969,422615929,"PUFFED SHORT JACKET",49.9,800,"Black","Jacket with lapel collar and long sleeves. Double welt front pockets. Elastic and puffed trims. Front zip closure.",,"WOMAN","CAZADORA","B.P-EXTER.CORTA","{""instructions"":[]}",,,,false,true,[],"446808969-800-1","https://www.zara.com/us/en/puffed-short-jacket-p08372026.html?v1=446808969","USD",
410581105,410580248,"CONTRAST LEATHER PENNY LOAFERS",59.95,202,"Multicoloured","Penny loafers. Leather upper with contrast colours. Leather insole. Rounded toe. Sole with slight heel.",,"MAN","MOCASIN","Z2:MOCASIN","{""instructions"":[]}",,,,false,false,[],"410581105-202-39","https://www.zara.com/es/en/contrast-leather-penny-loafers-p12610520.html?v1=410581105","EUR",
439606665,435326057,"BASIC KNIT CROP TOP",35.9,300,"Yellow","Round neck top with wide straps. Concealed front hook closure.",,"WOMAN","TOPS Y OTRAS P.","PUNTO TOPS Y OT","{""instructions"":[]}",,,,false,true,[],"439606665-300-1","https://www.zara.com/us/en/basic-knit-crop-top-p05536040.html?v1=439606665&v2=2491343","USD",
410570367,410569414,"SHORTS BÁSICOS ENTRENAMIENTO",19.95,807,"Gris antracita","Shorts de entrenamiento confeccionado en tejido técnico ligero y elástico.

- Cintura elástica ajustable con cordón.
- Bolsillos laterales.
- Bolsillo de seguridad en espalda con cierre de cremallera.
- Forro interior.
- Largo interior de pierna: 18 cm.
- Bajo con aberturas laterales.
- Detalle de logo estampado en pernera.

Zara Athleticz.",,"MAN","BERMUDA","ATH Bermuda","{""instructions"":[]}",,,"Zara Athleticz.",false,true,[],"410570367-807-2","https://www.zara.com/es/es/shorts-basicos-entrenamiento-p01943401.html?v1=365667197","EUR",
412389857,412380805,"DRAPED MIDI DRESS",49.9,485,"Blue / Gray","Midi dress made of knit fabric. Sleeveless design with high collar. Draped fabric. Matching interior lining. Back slit detail and hidden in-seam zip closure.",,"WOMAN","VESTIDO","T.VESTIDO","{""instructions"":[]}",,,,false,true,[],"412389857-485-1","https://www.zara.com/us/en/draped-midi-dress-p04772305.html?v1=412389857","USD",
423154986,375765538,"Z1975 HIGH RISE WIDE LEG JOGGER JEANS",45.9,407,"Blue","Jeans with a high waist with adjustable elastic drawstring waistband. Front welt pockets and back patch pockets. Wide leg.",,"WOMAN","PANTALON","B.PANT.PAQUETER","{""instructions"":[]}",,,,false,true,[],"423154986-407-1","https://www.zara.com/us/en/z1975-high-rise-wide-leg-jogger-jeans-p01889159.html?v1=415355018","USD","[{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/elasticated-trim-soft-bomber-jacket-p03046274.html""},{""currency"":""USD"",""final_price"":""$15.90"",""initial_price"":""$15.90"",""url"":""https://www.zara.com/us/en/juicy-pinch-lip-gloss-p24880307.html""},{""currency"":""USD"",""final_price"":""$17.90"",""initial_price"":""$17.90"",""url"":""https://www.zara.com/us/en/red-zara-temptation-summer-edp-30-ml--1-0-fl--oz---p20110658.html""},{""currency"":""USD"",""final_price"":""$29.90"",""initial_price"":""$29.90"",""url"":""https://www.zara.com/us/en/mesh-thong-p02678507.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/mesh-underwire-bra-p02678506.html""},{""currency"":""USD"",""final_price"":""$39.90"",""initial_price"":""$39.90"",""url"":""https://www.zara.com/us/en/z1975-short-denim-shirt-p01934029.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/z1975-mid-rise-wide-leg-jogger-jeans-p01934027.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/z1975-high-rise-wide-leg-jogger-jeans-p04083023.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/z1975-mid-rise-wide-leg-jogger-jeans-p01934027.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/denim-pajama-style-pants-p06929049.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/denim-effect-pajama-pants-p04060210.html""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90"",""url"":""https://www.zara.com/us/en/z1975-high-waisted-drawstring-jeans-p06147065.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/z1975-high-rise-belted-bootcut-jeans-p07484051.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/double-waist-wide-leg-pants-p01608225.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/fitted-denim-vest-z1975-p03777021.html""},{""currency"":""USD"",""final_price"":""$27.54"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/z1975-high-rise-button-culotte-jeans-p01416021.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/z1975-straight-mid-rise-full-length-jeans-p08228030.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/high-rise-z1975-darted-wide-leg-jeans-p09942051.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/denim-pants-with-side-bands-p06929011.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/trf-oversized-denim-overshirt-p03607270.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/mid-waist-darted-z1975-wide-leg-jeans-p03777023.html""},{""currency"":""USD"",""final_price"":""$27.54"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/z1975-high-rise-button-culotte-jeans-p01416021.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/full-length-trf-high-rise-wide-leg-jeans-p02569220.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/high-waisted-z1975-cropped-wide-leg-jeans-p05862052.html""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90"",""url"":""https://www.zara.com/us/en/trf-denim-pocket-jacket-p06929073.html""},{""currency"":""USD"",""final_price"":""$39.90"",""initial_price"":""$39.90"",""url"":""https://www.zara.com/us/en/z1975-short-denim-shirt-p01934029.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/high-rise-z1975-straight-leg-jeans-p06164059.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/zw-collection-high-waist-wide-leg-jeans-p09632253.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/mid-rise-wide-leg-jeans-zw-collection-p08307041.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/high-rise-z1975-darted-wide-leg-jeans-p01879026.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/z1975-wide-sleeve-shirt-p01879025.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/wide-sleeve-shirt-p02783781.html""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90"",""url"":""https://www.zara.com/us/en/trf-high-waist-wide-leg-crossover-jeans-p04365032.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/z1975-oversized-denim-shirt-p04083024.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/pleated-high-waisted-wide-leg-pants-p02881781.html""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90"",""url"":""https://www.zara.com/us/en/relaxed-mid-waist-jeans-zw-collection-p06840066.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/z1975-short-denim-shirt-p07484064.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/plain-knit-jersey-polo-shirt-p05536002.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/contrast-topstitching-wide-leg-pants-p01478692.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/trf-high-rise-wide-leg-jeans-p05575029.html""},{""currency"":""USD"",""final_price"":""$35.94"",""initial_price"":""$59.90"",""url"":""https://www.zara.com/us/en/mid-rise-relaxed-oversize-jeans-p01300036.html""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90"",""url"":""https://www.zara.com/us/en/z1975-zip-up-denim-jacket-p06147064.html""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90"",""url"":""https://www.zara.com/us/en/pleated-denim-pants-p06929213.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/bootcut-crease-pants-p02230576.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/chunky-knit-sweater-vest-p05802014.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/full-length-trf-mid-rise-wide-leg-jeans-p03607026.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/z1975-cropped-denim-shirt-p01416024.html""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90"",""url"":""https://www.zara.com/us/en/linen-blend-midi-dress-p02782723.html""},{""currency"":""USD"",""final_price"":""$69.90"",""initial_price"":""$69.90"",""url"":""https://www.zara.com/us/en/trf-denim-cape-jacket-p00250070.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/trf-mid-rise-wide-leg-jeans-p06045226.html""},{""currency"":""USD"",""final_price"":""$49.90"",""initial_price"":""$49.90"",""url"":""https://www.zara.com/us/en/z1975-high-waist-straight-leg-jeans-p06164104.html""},{""currency"":""USD"",""final_price"":""$39.90"",""initial_price"":""$39.90"",""url"":""https://www.zara.com/us/en/elastic-waist-wide-leg-pants-p04387022.html""},{""currency"":""USD"",""final_price"":""$45.90"",""initial_price"":""$45.90"",""url"":""https://www.zara.com/us/en/openwork-embroidery-shirt-p04745022.html""},{""currency"":""USD"",""final_price"":""$59.90"",""initial_price"":""$59.90"",""url"":""https://www.zara.com/us/en/layered-denim-jacket-p08727070.html""}]"
